"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Hanseniaspora guilliermondii",0.814670820236855,0.775712246624954,0.857198661066358,1.24041896967019,1.17692061078091,1.30560091935334,1.15002021955036,1.07564830786001,1.22222812328699,2.32500740348865,2.14005044249742,2.50001656595034,0.627021573704016,0.584815309511594,0.669269192136547,1.4375225891935,1.41166269391678,1.4687727633107,2.11344328038723,2.01796635730727,2.21382838770704,1.65720495780248,1.60871237668523,1.70745699583182
"Hanseniaspora valbyensis",1.24284571245095,1.1695368596453,1.32011230067391,2.29053167540907,2.15494656276431,2.42860605269628,1.21849443560219,1.09717130030852,1.35340715514162,2.3333284550865,2.10003712010209,2.60420851075393,0.62503630211613,0.554945162678058,0.697517433743426,1.79548369890723,1.75694019956645,1.83329321008254,1.14278092397548,1.09194213233614,1.19508311902297,1.13837360448682,1.10305343285818,1.17505445567699
"Brettanomyces nanus",1.23711825081807,1.17945233660611,1.29174721752832,1.12183459767817,1.06662466634245,1.17857139251419,1.06668524862664,1.00001442307182,1.14284663840182,1.91669687183442,1.76792156201709,2.06249219992457,0.600076330976214,0.55765003670402,0.653884316748145,1.46667772757016,1.43328325921699,1.49999105285339,1.28125128291296,1.23211670813535,1.33336159519042,1.42217113299798,1.375587087836,1.47024022928409
"Brettanomyces bruxellensis",1.15344720193746,1.10002796811883,1.21427873514973,0.999998220591004,0.916638636199074,1.05001999811132,1.5892403439744,1.49999371587111,1.74998633540466,1.49993007798829,1.33335528517142,1.54539137741698,0.549969867484821,0.508315776859319,0.590939660660934,1.56819863654482,1.53335861124504,1.60004090626086,0.750039490355108,0.71359056247609,0.781247384565225,1.11511685695089,1.07143108625867,1.15716078784853
"Ogataea parapolymorpha",1.91664257480307,1.7917032271239,2.04172007197702,2.24996955302991,2.02774527139242,2.49998592544707,1.09986781908408,1.03284357698933,1.1651576524813,1.34876124214964,1.21816254138652,1.5019094161192,0.633315901099305,0.583324135765749,0.692351192031349,1.66667678058652,1.63327470776252,1.70712895984556,1.75129721510322,1.6676918725235,1.84294297308375,1.39863299749332,1.34383084931055,1.45364938005737
"[Candida] arabinofermentans",0.779005915002921,0.747600432444585,0.810934295853555,0.954620317383581,0.911084465778421,1.00113755562899,0.960747990460187,0.902778622427989,1.02563877114788,1.37503126858233,1.27780602955266,1.48552705980623,0.689394549713585,0.646152512699993,0.731620843864682,1.26466204945469,1.24995746031306,1.28330419235825,1.01623748679803,0.982667812417002,1.05000546900851,0.973710089548175,0.946440909591749,1.00174434676028
"Pichia membranifaciens",1.42550384871316,1.36803731557893,1.48678923656055,1.42028022680887,1.35005248783542,1.5000001948679,1.30556856454833,1.22503274383212,1.39583860908901,2.19996040461721,2.0416863569669,2.37496992423155,0.503326040222462,0.462205911933497,0.541634746828701,1.33119673141294,1.30812451526279,1.35156276540194,1.24994907173144,1.20792238165499,1.29166650055471,1.11660922341924,1.08886051881379,1.1457511505482
"Pichia kudriavzevii",1.03708030665101,0.994871768481485,1.08142318405645,0.971778090429393,0.921468421348195,1.02523766265714,1.28283233030925,1.21275016752162,1.35864010601832,4.00007312962781,3.71217571388591,4.41662140048185,0.544202036058942,0.499314220750524,0.605831993862974,1.29232581763499,1.27077704541745,1.31575649523624,1.09420248685877,1.05409390573503,1.1364044344985,0.821591411775317,0.800309167477465,0.843797607475224
"Millerozyma farinosa",1.26780636263036,1.22112378061353,1.31664320729547,1.46426420480321,1.38232277669734,1.55266396226342,1.10221364874915,1.05004188076291,1.15969456121692,2.11112818045167,1.95593049201998,2.27783840083356,0.400009296381656,0.37507073183386,0.433341874811438,1.42430269964915,1.40389625848738,1.44476290083613,1.10000042380567,1.05763293581822,1.14590004573095,1.33578598824095,1.30160822779674,1.37221309029802
"Yamadazyma tenuis",1.17494778405059,1.12715463175595,1.22490180095615,1.21976584452649,1.15707118818247,1.28564474195709,1.1818708749492,1.12498292258879,1.24107248665393,1.70003661415988,1.59997936603633,1.80002623467564,0.499985807944497,0.455578449536748,0.529410458757829,1.21716824301824,1.19843920980141,1.24264632316354,1.15737455079421,1.12499492570672,1.19379499249196,0.98802133423429,0.961504787475228,1.01315470008645
"Scheffersomyces stipitis",1.28571046792215,1.23445616843736,1.33793860082683,1.54210951184286,1.4736981316566,1.61330379268245,1.39444570493337,1.32862539898772,1.45833436402506,1.40000253134649,1.33038984561357,1.49085405913403,0.396895792924073,0.367660079883731,0.4295023395089,1.46972556935248,1.44848389219614,1.49284158083907,0.822597854941448,0.795003845882367,0.851711479039031,1.0407215679338,1.00974740192724,1.07292109045764
"Debaryomyces hansenii",0.952137983707888,0.903204329515302,1.00445323113278,2.0036018133252,1.84247180402169,2.17930458908306,0.892880310626653,0.82177000151559,0.981156917024114,2.66668877714762,2.42861094538318,2.96432042028272,0.697906350431511,0.605157077459927,0.816647027367619,1.2875018926739,1.26372851496185,1.31247265959044,0.983269504845358,0.940226623677826,1.02482454992341,1.00002577542656,0.965878530820664,1.0357392955328
"Suhomyces tanzawaensis",1.24994772916934,1.19786821577873,1.29631961680531,1.80551532338836,1.69997274496599,1.95235018904651,1.16310102226591,1.05556664034911,1.27502135416657,2.16674299099179,2.00003290365085,2.37546562582776,0.392898412133126,0.357901254765844,0.433265325952216,1.84614006548746,1.8080673056703,1.88695384032836,1.3333566752998,1.25896393066727,1.41063266867612,1.26930948089955,1.22222880474244,1.31897650300109
"Babjeviella inositovora",1.22130126801219,1.16746657404163,1.27266688414498,0.969013809877451,0.925735697939718,1.01248959232057,1.20003114533335,1.14581036584438,1.25643954499214,1.79233027203613,1.68573769660058,1.90000500589869,0.61539926172111,0.567276440138517,0.666650203555102,2.06817883689944,2.02939266819188,2.10710084128899,1.14766948126898,1.10407352474006,1.19445082060312,1.76667508563076,1.70834582453742,1.82867092147763
"Meyerozyma guilliermondii",1.20603060890505,1.14580617854474,1.27277298272022,1.64288693372042,1.51191175870693,1.7566229409408,1.64290283098832,1.51246332640604,1.79162629683301,2.49997482491945,2.25007476726723,2.66898984017155,0.666597918354447,0.599989592437404,0.750015945405908,1.99996530679527,1.91668952367756,2.00237736104825,2.07934742858069,1.99305690365785,2.18742461397556,1.56452030278265,1.51409139050459,1.61663537536074
"Hyphopichia burtonii",0.853824974258553,0.816661209714911,0.893968889396172,1.7436092516642,1.62490656032486,1.86116110482841,1.10001465795056,1.04163433043545,1.16667077481062,1.50004566400724,1.38057161887362,1.60000076686754,0.377833015969148,0.338909045374144,0.416725734546989,1.23487993764029,1.21153474404443,1.25043894164027,0.886400471359107,0.859705690029302,0.916650493172846,1.08795620006687,1.05894094708929,1.11717113025841
"Spathaspora passalidarum",1.03982634387125,1.00006691846855,1.08168077591283,1.64290719827631,1.53938746649802,1.75001679096785,1.13038626006193,1.05681453445401,1.20529496706802,2.71869778617444,2.49996428089074,3.00001026812922,0.626316046188547,0.578943083011074,0.68188030919063,1.71668992096833,1.67862718285727,1.75004199092164,1.48280289990418,1.42736721866932,1.53846812757733,1.22918208405082,1.19357272126586,1.26671118411556
"Lodderomyces elongisporus",1.35788920712585,1.30628631462153,1.41163531250299,0.975011928574884,0.927347600610759,1.02464359394411,1.09724564892634,1.04349260418655,1.15273234428847,1.59718945803777,1.49997995515697,1.74999198474526,0.551305580200913,0.503868721073694,0.603455639725314,1.3076938284476,1.2856835413811,1.33328326043843,1.26508636797295,1.21502643924923,1.3166344986023,1.15416160692897,1.1207063784258,1.18792873873464
"Candida dubliniensis",1.37029456580537,1.30768830556169,1.43754811195114,2.14289440354502,1.99275453116502,2.31666450428828,1.25000234452561,1.18106985300774,1.33227621122558,2.74993635020987,2.49997409712587,3.00003347958937,0.791652032476976,0.743512994603984,0.846454278954616,1.41138913976861,1.38436798734332,1.43756864776162,1.02087091735491,0.981640991515295,1.05964342987084,1.53077974536879,1.48224591186784,1.5812989547447
"Candida maltosa",0.966669737546417,0.926720854245401,1.01110763071434,1.57605419905482,1.50004574849119,1.65903477869594,1.44827866876639,1.37337407305179,1.53123866681622,1.66674153086126,1.52782565482236,1.78719931640601,0.34766709834982,0.321622333112255,0.374974384409788,1.35554876523237,1.33330618008894,1.37877812822628,1.0333156433178,1.00003982108478,1.06660694019019,1.23036249520253,1.19529892242272,1.26661694248927
"Candida parapsilosis",1.30148353362367,1.24198280538417,1.37500241049938,1.2142546145584,1.1499610753866,1.29170373157626,1.16671564023323,1.08327652611265,1.2596245682044,2.84590846204249,2.5041148698199,3.25001345417145,0.521760510300619,0.479168222317166,0.591609329533393,1.29765211556636,1.26665193007005,1.32622462676657,1.93242764112547,1.84189819044572,2.03330786653094,1.27496440730804,1.23332357427504,1.31670601603948
"Candida orthopsilosis",1.11682751354996,1.06820075807625,1.16666927140649,1.64996458081015,1.54994764415799,1.75007272203232,1.56662051050021,1.45000829747817,1.69997752888684,3.13046634531169,2.84992343675042,3.43751369789496,0.562550692466311,0.520841932277094,0.624949837973179,1.44891829361339,1.4167128517625,1.48885650685182,1.42224066516891,1.35003155998529,1.50000669841079,1.6666472403595,1.60102329236618,1.72731706068697
"Candida tropicalis",1.03707421707465,0.999968674420731,1.07707126123701,1.33329024855147,1.26849982392256,1.40003138283841,1.30059635471553,1.22968596485366,1.37700498726757,1.87588049620058,1.75001256296984,2.0151179949422,0.831436842926645,0.765721622671754,0.907109303148539,1.54811865205704,1.52169062472506,1.57504202520935,1.06742231755724,1.02943657994583,1.10698996087243,1.2050799861416,1.17168927642547,1.23959765990886
"Candida albicans",1.17472615864462,1.12001316494046,1.23134983760509,1.83330731243639,1.73428314083832,1.93818026829472,2.21427719750334,1.95970441935904,2.57472159100388,7.24998493758928,5.21053674406335,10.281202847679,1.66473150341375,1.43425704449728,1.93193932049605,1.55958741030433,1.5291720294027,1.59295488685723,2.78500138665808,2.65955115368375,2.91817445884326,1.46322008112526,1.41428905388239,1.51328496949466
"Saccharomycetaceae sp. 'Ashbya aceri'",1.68184884610408,1.62499543056636,1.75008040482192,1.48483362975445,1.38892882355425,1.56668635060459,1.00003713355247,0.924227340224803,1.05349471184342,3.32900927262855,3.00855955285991,3.62498737440294,1.499973319209,1.30558327433748,1.66671996605083,1.87503397291776,1.81687668975917,1.95458438592062,1.21214499253517,1.16664222649956,1.2666091878041,1.62501856028839,1.56752918034683,1.6940997198678
"[Candida] glabrata",1.47976346753813,1.41182456554308,1.55386441236859,1.11663117760398,1.05887180910369,1.17936621663021,1.40065778265522,1.30554274479239,1.51427220686058,2.12504349952447,1.99996596642597,2.28328580519336,0.478441820887124,0.4375021493184,0.525648081942988,1.12505253070488,1.1087012112689,1.14281512613162,1.20002120989131,1.15214707285762,1.25008903259618,1.40099419497266,1.35227874528495,1.45093119512759
"Kazachstania africana",1.1255222831737,1.076949403691,1.18173559284239,1.36105246678742,1.27989318066049,1.4470718832178,1.54165172419613,1.44441518886669,1.64884357779022,2.64284321459064,2.49999184094657,2.87492995811692,0.596160750392801,0.550014689672766,0.642836029939118,1.66667549448411,1.63156189589916,1.70236145395267,1.09528787719742,1.05551078019705,1.13637917092328,1.38502656572865,1.34566771935994,1.42503191411368
"Kazachstania naganishii",1.49994586933583,1.33335909601757,1.52976146718894,3.05553441122182,2.66667313466151,3.6333473628095,1.25002412375087,1.1666428119312,1.37493593445519,1.99999005158939,1.68753093394885,2.16668775341525,1.14285116091063,1.04547326783454,1.31821002801055,1.6000180765547,1.550000717924,1.66664818005578,1.83536215200398,1.70004319711843,1.99997252666209,1.28572940726927,1.24997033958747,1.3333557275025
"Eremothecium gossypii",1.00008132096209,1.00005532274482,1.00006036118604,1.0000674333194,1.00004573513603,1.00002944290052,1.00005294754859,0.999994749200221,1.00007133066448,1.00003002663351,1.00006185348244,1.00008252209057,1.00000292383656,1.00000407640475,1.00002375612472,1.000017581753,0.999977162741271,1.00006881014097,1.00002230952952,1.00002216534221,1.0000245106991,1.00002205653849,1.00007247752424,1.00003875369988
"Eremothecium cymbalariae",1.98883030446178,1.84713058314714,2.08890540028208,1.10000127833148,1.02217400123924,1.1833658054268,1.65580239942832,1.54019825242374,1.78747193368428,3.04998526969927,2.71435511789573,3.54998898686411,0.799953894232522,0.711966132822405,0.916685957430098,2.31731409146521,2.25002412127657,2.38884627341493,3.03844159850086,2.82267912445668,3.25736592340137,1.45732596941077,1.3916897991351,1.52504972119291
"Eremothecium sinecaudum",1.16015007629389,1.09044616345768,1.22723934606573,1.3750279468114,1.26916829854366,1.50002368194594,1.15471966426272,1.06660821303261,1.25000964757765,3.76668425909956,3.26257485909057,4.75000810362899,0.562474880759293,0.509956660749621,0.628518851078357,1.166624274955,1.12493501326219,1.1833954662948,1.52650737634993,1.44447569384295,1.62495084501965,1.1691489482727,1.12506717077839,1.2082424925393
"Torulaspora globosa",1.25007182090379,1.18332171856492,1.33329626635477,1.38890006309771,1.27504907394911,1.51927793341531,1.25254294253083,1.17502879018897,1.34374612198889,1.66675028164628,1.53118173259895,1.8124526428818,0.41410676451717,0.377259631740146,0.448481443830475,1.0713862210096,1.04997707610581,1.08923503431338,0.978069694877223,0.933643204701629,1.02088834124307,0.918916736483676,0.88925335591029,0.949244814043211
"Torulaspora delbrueckii",0.874970636409047,0.83336739147824,0.916698321080532,0.833942421702161,0.786133394040146,0.883473121196057,1.05357622647087,1.00591163219248,1.10227970420223,1.38330080787111,1.25006639118527,1.51253540111143,0.50006276839677,0.424999475803345,0.516605458222981,1.37912960771895,1.35419851970233,1.40839002337039,0.875022647514861,0.841672039853596,0.915083752587075,0.949378700199675,0.918251029405639,0.982110978922828
"Zygotorulaspora mrakii",0.874994307664561,0.825004185228615,0.926651531356537,0.999942481042374,0.935559820322139,1.06321220054578,1.05275266724526,0.967766339692192,1.13892354776056,3.10004121630884,2.83325239044105,3.4499878363704,0.875465838986407,0.785667456734164,0.999953976618992,1.39283532651814,1.36432929283195,1.42122575588369,0.966680076160926,0.927365308300671,1.00600095902111,1.26314122479736,1.21679919661298,1.30879371835292
"Pachysolen tannophilus",0.857813550797901,0.821086607322335,0.896271481820065,1.75837716143478,1.65291456773995,1.87496527734734,1.41068065975111,1.32142216138747,1.5131520706015,2.41667523488738,2.20835641567908,2.66666341662061,0.714262139757368,0.65477589987494,0.774909196265796,1.51781979559261,1.49998711491251,1.54243308137064,1.06158197644414,1.02512227455973,1.09839843495567,1.12578799005353,1.096005248346,1.15678152236048
"Naumovozyma castellii",1.48110181036544,1.41592676520985,1.54945568481706,1.46671642875375,1.38239924958265,1.56245841018755,1.30162302626346,1.19915345743981,1.41432130612844,3.43335842015179,3.06249908584723,3.87497063317129,0.822867213996014,0.745423133653485,0.904797830750594,1.20833380779893,1.18522933183474,1.23426000344995,1.75702153778646,1.67319746020782,1.84374694497022,1.07239523956827,1.04027512395073,1.1055661319387
"Naumovozyma dairenensis",0.96788929487898,0.92640478595068,1.01278062546725,0.850671372071262,0.81256395703358,0.890868132168955,1.34368644540866,1.272462079077,1.41982414626664,1.77496215621241,1.66664751678873,1.89162688434615,0.653002461932579,0.599947420476059,0.708496455771639,1.30906774690526,1.2886148969015,1.33071644289786,0.883399743545487,0.852903273887504,0.916295963388653,0.987360516964956,0.960546567120054,1.01515025299287
"Zygosaccharomyces bailii",1.35044577543434,1.22219196563193,1.54892842141684,1.17456428292339,1.04754831944843,1.35300678286184,1.53837487059274,1.36251307349321,1.7925954654272,15.4999701446089,15.0084045045946,17.5099595303027,0.503497658068538,0.501819938736056,0.505541952212478,1.349977726457,1.26921871439363,1.44224873977587,2.43600149507508,2.31628027401537,2.5645280676466,1.29308026451629,1.22882727204884,1.36268409472575
